Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0005,NuGet package is deprecated,Active,Optional,1,React.Router\React.Router.csproj,File,React.Router\React.Router.csproj,,,Microsoft.AspNetCore.Mvc.Core 2.2.5,,,,,"Microsoft.AspNetCore.Mvc.Core, 2.2.5  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.AspNetCore.Mvc.Core, and replace with new package Microsoft.AspNetCore.Mvc.Core, 2.3.10"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,React.Router\React.Router.csproj,File,React.Router\React.Router.csproj,,,Microsoft.AspNetCore.Mvc.ViewFeatures 2.2.0,,,,,"Microsoft.AspNetCore.Mvc.ViewFeatures, 2.2.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.AspNetCore.Mvc.ViewFeatures, and replace with new package Microsoft.AspNetCore.Mvc.ViewFeatures, 2.3.10"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,React.Router\React.Router.csproj,File,React.Router\React.Router.csproj,,,,,,,,Current target framework: netstandard2.0;netcoreapp3.0 Recommended target framework: netstandard2.0;netcoreapp3.0;net10.0
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router.Mvc4\React.Router.Mvc4.csproj,,,Microsoft.AspNet.Mvc 4.0.40804,,,,,"Microsoft.AspNet.Mvc, 4.0.40804  Recommendation:  Package functionality included with new framework reference"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router.Mvc4\React.Router.Mvc4.csproj,,,,,,,,Current target framework: net451 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\SetServerResponse.cs,34,2,T:System.Web.HttpResponseBase,,,,,"public static void ModifyResponse(RoutingContext context, HttpResponse Response)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\SetServerResponse.cs,63,4,P:System.Web.HttpResponseBase.StatusCode,,,,,Response.StatusCode = statusCode;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\SetServerResponse.cs,53,6,M:System.Web.HttpResponseBase.Redirect(System.String),,,,,Response.Redirect(context.url);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\SetServerResponse.cs,46,6,M:System.Web.HttpResponseBase.RedirectPermanent(System.String),,,,,Response.RedirectPermanent(context.url);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,86,2,T:System.Web.Mvc.HtmlHelper,,,,,"public static IHtmlString ReactRouter( 			this IHtmlHelper htmlHelper, 			string componentName, 			T props, 			string path = null, 			string htmlTag = null, 			string containerId = null, 			bool clientOnly = false, 			bool serverOnly = false, 			string containerClass = null, 			Action<HttpResponse, RoutingContext> contextHandler = null, 			IRenderFunctions renderFunctions = null 		)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,145,4,T:System.Web.HtmlString,,,,,return new HtmlString(executionResult.RenderResult);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,145,4,M:System.Web.HtmlString.#ctor(System.String),,,,,return new HtmlString(executionResult.RenderResult);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,109,4,P:System.Web.HttpRequestBase.Path,,,,,path = path ?? request.Path.ToString() + queryString;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,104,4,P:System.Web.HttpRequestBase.QueryString,,,,,"var queryString = request != null && request.QueryString != null ? request.QueryString.ToString() : """";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,104,4,P:System.Web.HttpRequestBase.QueryString,,,,,"var queryString = request != null && request.QueryString != null ? request.QueryString.ToString() : """";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,103,4,T:System.Web.Mvc.ViewContext,,,,,var request = htmlHelper.ViewContext.HttpContext.Request;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,103,4,P:System.Web.Mvc.HtmlHelper.ViewContext,,,,,var request = htmlHelper.ViewContext.HttpContext.Request;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,103,4,T:System.Web.HttpContextBase,,,,,var request = htmlHelper.ViewContext.HttpContext.Request;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,103,4,P:System.Web.Mvc.ControllerContext.HttpContext,,,,,var request = htmlHelper.ViewContext.HttpContext.Request;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,103,4,T:System.Web.HttpRequestBase,,,,,var request = htmlHelper.ViewContext.HttpContext.Request;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,103,4,P:System.Web.HttpContextBase.Request,,,,,var request = htmlHelper.ViewContext.HttpContext.Request;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,102,4,T:System.Web.Mvc.ViewContext,,,,,var response = htmlHelper.ViewContext.HttpContext.Response;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,102,4,P:System.Web.Mvc.HtmlHelper.ViewContext,,,,,var response = htmlHelper.ViewContext.HttpContext.Response;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,102,4,T:System.Web.HttpContextBase,,,,,var response = htmlHelper.ViewContext.HttpContext.Response;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,102,4,P:System.Web.Mvc.ControllerContext.HttpContext,,,,,var response = htmlHelper.ViewContext.HttpContext.Response;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,102,4,T:System.Web.HttpResponseBase,,,,,var response = htmlHelper.ViewContext.HttpContext.Response;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,102,4,P:System.Web.HttpContextBase.Response,,,,,var response = htmlHelper.ViewContext.HttpContext.Response;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\HtmlHelperExtensions.cs,53,2,T:System.Web.Mvc.HtmlHelper,,,,,"public static IHtmlString ReactRouterWithContext( 			this IHtmlHelper htmlHelper, 			string componentName, 			T props, 			string path = null, 			string htmlTag = null, 			string containerId = null, 			bool clientOnly = false, 			bool serverOnly = false, 			string containerClass = null, 			Action<HttpResponse, RoutingContext> contextHandler = null 		)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\ReactRouterException.cs,42,3,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Router.Mvc4\React.Router.Mvc4.csproj,File,React.Router\ReactRouterException.cs,42,3,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,React.Sample.ConsoleApp\React.Sample.ConsoleApp.csproj,File,React.Sample.ConsoleApp\React.Sample.ConsoleApp.csproj,,,,,,,,Current target framework: net40;netcoreapp2.0 Recommended target framework: net40;netcoreapp2.0;net10.0
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,React.Sample.Owin\React.Sample.Owin.csproj,File,React.Sample.Owin\React.Sample.Owin.csproj,,,JavaScriptEngineSwitcher.V8 3.1.6,,,,,"JavaScriptEngineSwitcher.V8, 3.1.6  Recommendation:  JavaScriptEngineSwitcher.V8, 3.34.1"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,React.Sample.Owin\React.Sample.Owin.csproj,File,React.Sample.Owin\React.Sample.Owin.csproj,,,Microsoft.Owin 3.1.0,,,,,"Microsoft.Owin, 3.1.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,React.Sample.Owin\React.Sample.Owin.csproj,File,React.Sample.Owin\React.Sample.Owin.csproj,,,Microsoft.Owin.Diagnostics 3.1.0,,,,,"Microsoft.Owin.Diagnostics, 3.1.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,React.Sample.Owin\React.Sample.Owin.csproj,File,React.Sample.Owin\React.Sample.Owin.csproj,,,Microsoft.Owin.FileSystems 3.1.0,,,,,"Microsoft.Owin.FileSystems, 3.1.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,React.Sample.Owin\React.Sample.Owin.csproj,File,React.Sample.Owin\React.Sample.Owin.csproj,,,Microsoft.Owin.Host.HttpListener 3.1.0,,,,,"Microsoft.Owin.Host.HttpListener, 3.1.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,React.Sample.Owin\React.Sample.Owin.csproj,File,React.Sample.Owin\React.Sample.Owin.csproj,,,Microsoft.Owin.Hosting 3.1.0,,,,,"Microsoft.Owin.Hosting, 3.1.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,React.Sample.Owin\React.Sample.Owin.csproj,File,React.Sample.Owin\React.Sample.Owin.csproj,,,Microsoft.Owin.StaticFiles 3.1.0,,,,,"Microsoft.Owin.StaticFiles, 3.1.0  Recommendation:  No supported version found"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,React.Sample.Owin\React.Sample.Owin.csproj,File,React.Sample.Owin\React.Sample.Owin.csproj,,,Newtonsoft.Json 12.0.3,,,,,"Newtonsoft.Json, 12.0.3  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,React.Sample.Owin\React.Sample.Owin.csproj,File,React.Sample.Owin\React.Sample.Owin.csproj,,,Owin 1.0,,,,,"Owin, 1.0  Recommendation:  No supported version found"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,React.Sample.Owin\React.Sample.Owin.csproj,File,React.Sample.Owin\React.Sample.Owin.csproj,,,Microsoft.Owin 3.1.0,,,,,"Microsoft.Owin, 3.1.0  Recommendation:  No supported version found"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,React.Sample.Owin\React.Sample.Owin.csproj,File,React.Sample.Owin\React.Sample.Owin.csproj,,,Microsoft.Owin 3.1.0,,,,,"Microsoft.Owin, 3.1.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from dotnet/core/issues/10347"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,React.Sample.Owin\React.Sample.Owin.csproj,File,React.Sample.Owin\React.Sample.Owin.csproj,,,Newtonsoft.Json 12.0.3,,,,,"Newtonsoft.Json, 12.0.3  Recommendation:  Newtonsoft.Json, 13.0.4"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,React.Sample.Owin\React.Sample.Owin.csproj,File,React.Sample.Owin\React.Sample.Owin.csproj,,,,,,,,Current target framework: net45 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,D:\Code\_github\React.NET\tests\React.Tests.Benchmarks\React.Tests.Benchmarks.csproj,File,D:\Code\_github\React.NET\tests\React.Tests.Benchmarks\React.Tests.Benchmarks.csproj,,,,,,,,Current target framework: net461;netcoreapp3.1 Recommended target framework: net461;netcoreapp3.1;net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,D:\Code\_github\React.NET\tests\React.Tests.Common\React.Tests.Common.csproj,File,D:\Code\_github\React.NET\tests\React.Tests.Common\React.Tests.Common.csproj,,,,,,,,Current target framework: net461;netcoreapp3.1 Recommended target framework: net461;netcoreapp3.1;net10.0
NuGet.0005,NuGet package is deprecated,Active,Optional,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,,,xunit 2.3.1,,,,,"xunit, 2.3.1  Recommendation:  This package will only be updated for security issues. All future feature work has moved onto v3.  Guide for migrating from xUnit.net v2 to v3: https://xunit.net/docs/getting-started/v3/migration Remove xunit, and replace with new package xunit, 2.9.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,,,,,,,,Current target framework: net452;netcoreapp3.1 Recommended target framework: net452;netcoreapp3.1;net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,358,3,T:System.Web.Mvc.HtmlHelper,,,,,"Assert.Throws<ReactRouterException>(() =>  				HtmlHelperExtensions.ReactRouter( 					htmlHelper: htmlHelperMock.htmlHelper.Object, 					componentName: ""ComponentName"", 					props: new { }, 					path: ""/"" 				) 			);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,343,3,M:System.Web.HttpResponseBase.Redirect(System.String),,,,,htmlHelperMock.httpResponse.Verify(x => x.Redirect(It.IsAny<string>()));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,337,3,T:System.Web.Mvc.HtmlHelper,,,,,"HtmlHelperExtensions.ReactRouter( 				htmlHelper: htmlHelperMock.htmlHelper.Object, 				componentName: ""ComponentName"", 				props: new { }, 				path: ""/"" 			);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,322,3,M:System.Web.HttpResponseBase.RedirectPermanent(System.String),,,,,htmlHelperMock.httpResponse.Verify(x => x.RedirectPermanent(It.IsAny<string>()));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,316,3,T:System.Web.Mvc.HtmlHelper,,,,,"HtmlHelperExtensions.ReactRouter( 				htmlHelper: htmlHelperMock.htmlHelper.Object, 				componentName: ""ComponentName"", 				props: new { }, 				path: ""/"" 			);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,299,3,P:System.Web.HttpResponseBase.StatusCode,,,,,htmlHelperMock.httpResponse.VerifySet(x => x.StatusCode = 200);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,291,3,P:System.Web.HttpResponseBase.StatusCode,,,,,"var result = HtmlHelperExtensions.ReactRouter( 				htmlHelper: htmlHelperMock.htmlHelper.Object, 				componentName: ""ComponentName"", 				props: new { }, 				path: null, 				contextHandler: (response, context) => response.StatusCode = context.status.Value 			);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,291,3,T:System.Web.Mvc.HtmlHelper,,,,,"var result = HtmlHelperExtensions.ReactRouter( 				htmlHelper: htmlHelperMock.htmlHelper.Object, 				componentName: ""ComponentName"", 				props: new { }, 				path: null, 				contextHandler: (response, context) => response.StatusCode = context.status.Value 			);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,289,3,T:System.Web.HttpRequestBase,,,,,var htmlHelperMock = new HtmlHelperMocks(requestMock.Object);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,287,3,P:System.Web.HttpRequestBase.QueryString,,,,,requestMock.SetupGet(x => x.QueryString).Returns(queryStringMock.Object);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,284,3,P:System.Web.HttpRequestBase.Path,,,,,"requestMock.SetupGet(x => x.Path).Returns(""/test"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,260,3,P:System.Web.HttpResponseBase.StatusCode,,,,,htmlHelperMock.httpResponse.VerifySet(x => x.StatusCode = 200);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,252,3,P:System.Web.HttpResponseBase.StatusCode,,,,,"var result = HtmlHelperExtensions.ReactRouter( 				htmlHelper: htmlHelperMock.htmlHelper.Object, 				componentName: ""ComponentName"", 				props: new { }, 				path: withOverriddenPath ? ""/test2?b=1&c=2"" : null, 				contextHandler: (response, context) => response.StatusCode = context.status.Value 			);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,252,3,T:System.Web.Mvc.HtmlHelper,,,,,"var result = HtmlHelperExtensions.ReactRouter( 				htmlHelper: htmlHelperMock.htmlHelper.Object, 				componentName: ""ComponentName"", 				props: new { }, 				path: withOverriddenPath ? ""/test2?b=1&c=2"" : null, 				contextHandler: (response, context) => response.StatusCode = context.status.Value 			);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,250,3,T:System.Web.HttpRequestBase,,,,,var htmlHelperMock = new HtmlHelperMocks(requestMock.Object);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,248,3,P:System.Web.HttpRequestBase.QueryString,,,,,requestMock.SetupGet(x => x.QueryString).Returns(queryStringMock.Object);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,245,3,P:System.Web.HttpRequestBase.Path,,,,,"requestMock.SetupGet(x => x.Path).Returns(""/test"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,229,3,P:System.Web.HttpResponseBase.StatusCode,,,,,htmlHelperMock.httpResponse.VerifySet(x => x.StatusCode = 200);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,222,3,P:System.Web.HttpResponseBase.StatusCode,,,,,"HtmlHelperExtensions.ReactRouter( 				htmlHelper: htmlHelperMock.htmlHelper.Object, 				componentName: ""ComponentName"", 				props: new { }, 				path: ""/"", 				contextHandler: (response, context) => response.StatusCode = context.status.Value 			);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,222,3,T:System.Web.Mvc.HtmlHelper,,,,,"HtmlHelperExtensions.ReactRouter( 				htmlHelper: htmlHelperMock.htmlHelper.Object, 				componentName: ""ComponentName"", 				props: new { }, 				path: ""/"", 				contextHandler: (response, context) => response.StatusCode = context.status.Value 			);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,207,3,P:System.Web.HttpResponseBase.StatusCode,,,,,htmlHelperMock.httpResponse.VerifySet(x => x.StatusCode = 200);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,201,3,T:System.Web.Mvc.HtmlHelper,,,,,"HtmlHelperExtensions.ReactRouter( 				htmlHelper: htmlHelperMock.htmlHelper.Object, 				componentName: ""ComponentName"", 				props: new { }, 				path: ""/"" 			);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,177,3,T:System.Web.Mvc.HtmlHelper,,,,,"var result = HtmlHelperExtensions.ReactRouter( 				htmlHelper: htmlHelperMock.htmlHelper.Object, 				componentName: ""ComponentName"", 				props: new { }, 				path: ""/"", 				htmlTag: ""span"", 				clientOnly: false, 				serverOnly: true 			);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,155,3,T:System.Web.Mvc.HtmlHelper,,,,,"var result = HtmlHelperExtensions.ReactRouter( 				htmlHelper: htmlHelperMock.htmlHelper.Object, 				componentName: ""ComponentName"", 				props: new { }, 				path: ""/"", 				htmlTag: ""span"", 				clientOnly: true, 				serverOnly: false 			);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Router\HtmlHelperExtensionsTest.cs,133,3,T:System.Web.Mvc.HtmlHelper,,,,,"var result = HtmlHelperExtensions.ReactRouter( 				htmlHelper: htmlHelperMock.htmlHelper.Object, 				componentName: ""ComponentName"", 				props: new { }, 				path: ""/"", 				htmlTag: ""span"", 				clientOnly: true, 				serverOnly: true 			);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\Code\_github\React.NET\tests\React.Tests\React.Tests.csproj,File,D:\Code\_github\React.NET\tests\React.Tests\Mvc\HtmlHelperExtensionsTests.cs,89,3,T:System.Security.Cryptography.RNGCryptoServiceProvider,,,,,using (var random = new RNGCryptoServiceProvider()) 			{ 				byte[] nonceBytes = new byte[16]; 				random.GetBytes(nonceBytes); 				nonce = Convert.ToBase64String(nonceBytes); 			}
NuGet.0005,NuGet package is deprecated,Active,Optional,1,D:\Code\_github\React.NET\tests\React.Tests.Integration\React.Tests.Integration.csproj,File,D:\Code\_github\React.NET\tests\React.Tests.Integration\React.Tests.Integration.csproj,,,xunit 2.3.1,,,,,"xunit, 2.3.1  Recommendation:  This package will only be updated for security issues. All future feature work has moved onto v3.  Guide for migrating from xUnit.net v2 to v3: https://xunit.net/docs/getting-started/v3/migration Remove xunit, and replace with new package xunit, 2.9.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,D:\Code\_github\React.NET\tests\React.Tests.Integration\React.Tests.Integration.csproj,File,D:\Code\_github\React.NET\tests\React.Tests.Integration\React.Tests.Integration.csproj,,,,,,,,Current target framework: net461;netcoreapp3.1 Recommended target framework: net461;netcoreapp3.1;net10.0
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,React.Web\React.Web.csproj,File,React.Web\React.Web.csproj,,,Microsoft.Web.Infrastructure 1.0.0,,,,,"Microsoft.Web.Infrastructure, 1.0.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,React.Web\React.Web.csproj,File,React.Web\React.Web.csproj,,,WebActivatorEx 2.2.0,,,,,"WebActivatorEx, 2.2.0  Recommendation:  No supported version found"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,React.Web\React.Web.csproj,File,React.Web\React.Web.csproj,,,,,,,,Current target framework: net40 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Web\React.Web.csproj,File,React.Web\TinyIoCAspNetExtensions.cs,76,3,T:System.Web.HttpContext,,,,,var items = HttpContext.Current.Items;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Web\React.Web.csproj,File,React.Web\TinyIoCAspNetExtensions.cs,76,3,T:System.Web.HttpContext,,,,,var items = HttpContext.Current.Items;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Web\React.Web.csproj,File,React.Web\TinyIoCAspNetExtensions.cs,76,3,P:System.Web.HttpContext.Current,,,,,var items = HttpContext.Current.Items;
